Start Time	End Time	Transportation Mode
2009/09/10 11:12:33	2009/09/10 11:45:10	subway
2009/09/10 11:45:15	2009/09/10 11:47:22	subway
2009/09/10 11:52:45	2009/09/10 11:54:41	subway
2009/09/11 00:44:04	2009/09/11 01:12:11	subway
2009/09/11 10:56:04	2009/09/11 11:08:47	subway
2009/09/12 06:57:02	2009/09/12 07:09:33	subway
2009/09/13 23:36:27	2009/09/13 23:38:58	subway
2009/09/13 23:42:14	2009/09/14 00:13:13	subway
2009/09/14 14:27:39	2009/09/14 14:54:19	subway
2009/09/14 14:58:38	2009/09/14 15:01:19	subway
2009/09/14 23:47:38	2009/09/14 23:49:49	subway
2009/09/14 23:54:50	2009/09/15 00:24:40	subway
2009/09/15 12:28:04	2009/09/15 12:56:58	subway
2009/09/15 13:04:08	2009/09/15 13:06:01	subway
2009/09/16 00:09:57	2009/09/16 00:12:31	subway
2009/09/16 00:17:52	2009/09/16 00:48:27	subway
2009/09/16 11:42:22	2009/09/16 12:03:20	taxi
2009/09/16 14:15:44	2009/09/16 14:45:25	subway
2009/09/16 14:53:08	2009/09/16 14:55:35	subway
2009/09/17 00:08:09	2009/09/17 00:37:52	subway
2009/09/17 14:17:28	2009/09/17 14:44:30	subway
2009/09/17 14:52:36	2009/09/17 14:54:34	subway
2009/09/18 00:46:37	2009/09/18 00:48:30	subway
2009/09/18 00:50:37	2009/09/18 01:18:07	subway
2009/09/18 01:13:10	2009/09/18 11:15:29	subway
2009/09/18 10:39:50	2009/09/18 11:08:18	subway
2009/09/18 23:53:24	2009/09/18 23:55:29	subway
2009/09/18 23:59:28	2009/09/19 00:27:36	subway
2009/09/19 11:48:04	2009/09/19 11:58:19	subway
2009/09/19 12:01:09	2009/09/19 12:02:51	subway
2009/09/20 23:53:24	2009/09/20 23:55:29	subway
2009/09/20 23:59:28	2009/09/21 00:27:36	subway
2009/09/21 11:48:04	2009/09/21 11:58:19	subway
2009/09/21 12:01:09	2009/09/21 12:02:51	subway
2009/09/22 00:55:27	2009/09/22 00:56:53	subway
2009/09/22 00:59:31	2009/09/22 01:27:45	subway
2009/09/22 11:25:12	2009/09/22 11:55:38	subway
2009/09/22 11:56:34	2009/09/22 11:59:02	subway
2009/09/23 00:50:50	2009/09/23 00:52:33	subway
2009/09/23 00:56:45	2009/09/23 01:24:41	subway
2009/09/23 11:41:33	2009/09/23 11:57:21	taxi
2009/09/23 14:11:52	2009/09/23 14:44:20	subway
2009/09/23 14:53:22	2009/09/23 14:55:54	subway
2009/09/24 00:35:16	2009/09/24 00:36:48	subway
2009/09/24 00:41:58	2009/09/24 01:09:14	subway
2009/09/24 10:29:50	2009/09/24 11:00:54	subway
2009/09/24 11:05:22	2009/09/24 11:08:04	subway
2009/09/25 01:00:22	2009/09/25 01:24:46	subway
2009/09/27 00:59:26	2009/09/27 01:00:47	subway
2009/09/27 01:05:20	2009/09/27 01:33:25	subway
2009/09/27 11:34:42	2009/09/27 12:02:01	subway
2009/09/27 12:04:37	2009/09/27 12:07:35	subway
2009/09/28 00:58:29	2009/09/28 01:01:03	subway
2009/09/28 01:05:24	2009/09/28 01:33:18	subway
2009/09/28 10:45:52	2009/09/28 11:13:02	subway
2009/09/28 11:17:38	2009/09/28 11:19:25	subway
