Start Time	End Time	Transportation Mode
2010/07/01 09:43:22	2010/07/01 09:51:19	bus
2010/07/05 23:51:53	2010/07/06 00:15:53	bus
2010/07/06 09:44:31	2010/07/06 09:57:35	bus
2010/07/07 10:06:48	2010/07/07 10:11:27	bus
2010/07/07 23:48:40	2010/07/07 23:56:00	bus
2010/07/13 23:55:46	2010/07/14 00:04:51	bus
2010/11/14 23:23:56	2010/11/14 23:28:24	bus
2010/11/16 23:37:57	2010/11/16 23:44:05	bus
2010/11/23 09:40:55	2010/11/23 09:46:15	bus
2010/12/02 00:18:28	2010/12/02 00:26:33	bus
2010/12/03 00:05:56	2010/12/03 00:10:48	bus
2010/12/06 00:03:47	2010/12/06 00:15:42	bus
2010/12/06 10:06:20	2010/12/06 10:17:39	bus
2010/12/07 00:08:35	2010/12/07 00:15:58	bus
2010/12/09 09:34:25	2010/12/09 09:41:12	bus
2010/12/15 09:51:54	2010/12/15 09:56:48	bus
2010/12/16 10:08:02	2010/12/16 10:17:47	bus
2010/12/20 00:09:48	2010/12/20 00:15:32	bus
2010/12/20 10:19:47	2010/12/20 10:28:18	bus
2010/12/21 00:06:34	2010/12/21 00:15:30	bus
