Start Time	End Time	Transportation Mode
2008/01/30 13:30:58	2008/01/30 13:39:41	taxi
2008/01/31 01:41:48	2008/01/31 01:50:34	bus
2008/01/31 05:55:51	2008/01/31 06:02:52	subway
2008/01/31 07:24:11	2008/01/31 07:29:57	subway
2008/01/31 13:55:34	2008/01/31 14:02:54	taxi
2008/02/01 03:19:58	2008/02/01 03:29:58	taxi
2008/02/01 14:00:01	2008/02/01 14:05:02	taxi
2008/02/02 13:52:12	2008/02/02 13:58:22	taxi
2008/02/03 02:48:12	2008/02/03 02:54:32	bus
2008/02/03 09:23:40	2008/02/03 09:35:39	subway
2008/02/03 09:41:21	2008/02/03 09:46:53	taxi
2008/02/04 01:17:36	2008/02/04 01:22:03	taxi
2008/02/04 01:26:47	2008/02/04 01:42:40	subway
2008/02/04 02:28:23	2008/02/04 02:34:59	bus
2008/02/04 07:35:07	2008/02/04 07:41:58	taxi
2008/02/08 03:30:10	2008/02/08 03:51:28	car
2008/02/08 08:38:42	2008/02/08 13:03:17	car
2008/02/09 07:28:27	2008/02/09 08:32:24	taxi
2008/02/09 09:38:18	2008/02/09 09:49:11	bus
2008/02/11 03:31:04	2008/02/11 03:42:08	taxi
2008/02/12 03:20:22	2008/02/12 03:36:36	taxi
2008/02/14 00:55:34	2008/02/14 12:39:11	bike
2008/02/15 01:34:20	2008/02/15 13:49:03	bike
2008/02/16 03:30:33	2008/02/16 08:35:22	bike
2008/02/16 12:27:05	2008/02/16 12:44:54	taxi
2008/02/17 03:58:47	2008/02/17 11:26:42	taxi
2008/02/18 00:53:52	2008/02/18 00:57:38	taxi
2008/02/18 13:55:53	2008/02/18 14:01:51	taxi
2008/02/19 01:12:11	2008/02/19 14:17:48	bike
2008/02/20 01:26:34	2008/02/20 14:46:37	bike
2008/02/21 02:08:28	2008/02/21 02:12:09	taxi
2008/02/21 14:24:47	2008/02/21 14:31:17	taxi
2008/02/22 15:04:53	2008/02/22 15:10:04	taxi
2008/02/23 06:01:04	2008/02/23 06:15:34	bike
2008/02/23 06:33:57	2008/02/23 07:58:52	taxi
2008/02/24 14:31:11	2008/02/24 14:46:21	taxi
2008/02/25 01:20:21	2008/02/25 01:26:36	taxi
2008/02/26 01:03:01	2008/02/26 14:30:08	bike
2008/02/27 01:16:52	2008/02/27 01:21:36	bus
2008/02/27 12:55:05	2008/02/27 13:06:11	subway
2008/02/27 13:10:34	2008/02/27 13:18:35	taxi
2008/02/28 01:25:31	2008/02/28 01:29:14	taxi
2008/02/28 01:33:42	2008/02/28 01:45:20	subway
2008/02/28 14:01:39	2008/02/28 14:06:24	taxi
2008/02/29 01:01:34	2008/02/29 01:07:17	bus
2008/02/29 14:26:57	2008/02/29 14:31:47	taxi
2008/03/01 00:57:07	2008/03/01 01:04:02	bus
2008/03/01 06:22:32	2008/03/01 06:54:34	taxi
2008/03/02 01:10:33	2008/03/02 01:37:48	taxi
2008/03/03 02:02:26	2008/03/03 03:21:27	car
2008/03/03 16:32:17	2008/03/03 16:45:22	car
2008/03/03 20:05:47	2008/03/04 06:55:42	car
2008/03/04 17:04:31	2008/03/05 04:16:50	car
2008/03/05 17:25:43	2008/03/05 17:31:19	car
2008/03/06 04:43:03	2008/03/06 04:49:51	car
2008/03/06 16:30:08	2008/03/06 17:51:29	car
2008/03/06 18:15:24	2008/03/06 18:23:16	car
2008/03/07 02:35:01	2008/03/07 02:48:49	car
2008/03/07 04:50:28	2008/03/07 04:56:08	car
2008/03/07 05:14:33	2008/03/07 06:16:37	car
2008/03/07 17:30:25	2008/03/07 17:52:02	car
2008/03/08 00:16:31	2008/03/08 00:56:31	car
2008/03/08 01:02:27	2008/03/08 02:00:09	car
2008/03/08 06:24:47	2008/03/08 06:43:34	car
2008/03/09 15:44:10	2008/03/09 15:53:08	car
2008/03/09 18:02:20	2008/03/09 18:27:38	car
2008/03/11 00:32:58	2008/03/11 00:41:27	bus
2008/03/12 01:22:07	2008/03/12 01:25:26	taxi
2008/03/12 13:23:52	2008/03/12 13:30:26	taxi
2008/03/13 00:46:36	2008/03/13 00:54:03	bus
2008/03/13 13:48:17	2008/03/13 13:54:40	taxi
2008/03/14 00:37:26	2008/03/14 00:44:21	bus
2008/03/14 22:50:17	2008/03/14 22:56:57	taxi
2008/03/14 23:02:45	2008/03/14 23:08:56	taxi
2008/03/15 00:54:48	2008/03/15 01:01:43	bus
2008/03/15 06:25:04	2008/03/15 06:35:15	bus
2008/03/15 08:47:32	2008/03/15 09:26:21	car
2008/03/15 13:53:56	2008/03/15 14:02:40	bus
2008/03/16 14:12:33	2008/03/16 14:26:03	taxi
2008/03/17 00:27:22	2008/03/17 00:35:30	bus
2008/03/17 14:52:44	2008/03/17 14:57:25	taxi
2008/03/18 00:28:38	2008/03/18 00:34:51	bus
2008/03/18 13:26:46	2008/03/18 13:32:15	taxi
2008/03/19 00:55:09	2008/03/19 01:03:00	bus
2008/03/19 13:40:36	2008/03/19 13:46:43	taxi
2008/03/20 00:54:16	2008/03/20 01:01:44	bus
2008/03/20 14:06:32	2008/03/20 14:11:24	taxi
2008/03/21 02:24:04	2008/03/21 02:29:25	bus
2008/03/21 14:09:57	2008/03/21 14:14:55	taxi
2008/03/22 01:27:35	2008/03/22 01:33:36	bus
2008/03/22 09:02:08	2008/03/22 09:08:56	subway
2008/03/22 14:18:56	2008/03/22 14:50:58	taxi
2008/03/23 03:48:28	2008/03/23 04:11:00	taxi
2008/03/23 09:41:52	2008/03/23 09:49:45	bus
2008/03/23 10:03:58	2008/03/23 10:26:45	taxi
2008/03/23 10:34:11	2008/03/23 10:45:56	taxi
2008/03/23 12:56:16	2008/03/23 13:06:09	taxi
2008/03/24 01:17:35	2008/03/24 01:22:15	taxi
2008/03/24 14:41:01	2008/03/24 14:47:17	taxi
2008/03/25 01:40:38	2008/03/25 01:51:59	taxi
2008/03/25 13:39:01	2008/03/25 13:45:06	taxi
2008/03/26 01:06:09	2008/03/26 01:13:44	bus
2008/03/26 13:35:55	2008/03/26 13:41:27	taxi
2008/03/27 00:46:07	2008/03/27 00:53:14	bus
2008/03/27 13:22:32	2008/03/27 13:50:59	taxi
2008/03/28 00:51:47	2008/03/28 00:59:48	bus
2008/03/28 01:48:56	2008/03/28 01:54:47	subway
2008/03/28 04:09:04	2008/03/28 04:20:24	taxi
2008/03/28 05:25:42	2008/03/28 05:51:12	taxi
2008/03/28 13:58:03	2008/03/28 14:00:24	car
2008/03/28 15:03:43	2008/03/28 15:10:07	bus
2008/03/29 02:23:40	2008/03/29 02:29:28	bus
2008/03/29 07:30:22	2008/03/29 08:17:06	taxi
2008/03/29 14:11:50	2008/03/29 14:30:15	taxi
2008/03/29 23:57:04	2008/03/30 00:10:06	bus
2008/03/30 07:04:18	2008/03/30 07:10:41	taxi
2008/03/30 10:04:29	2008/03/30 10:10:15	taxi
2008/03/31 01:04:04	2008/03/31 01:09:32	taxi
2008/03/31 13:56:35	2008/03/31 14:05:03	taxi
2008/04/01 00:16:31	2008/04/01 00:23:41	bus
2008/04/01 14:16:07	2008/04/01 14:26:39	taxi
2008/04/02 00:11:48	2008/04/02 00:19:43	bus
2008/04/02 14:12:29	2008/04/02 14:18:19	taxi
2008/04/03 01:01:42	2008/04/03 01:10:52	bus
2008/04/03 15:18:03	2008/04/03 15:22:13	taxi
2008/04/04 00:02:17	2008/04/04 00:09:04	bus
2008/04/04 17:46:40	2008/04/04 18:04:33	taxi
2008/04/05 01:11:27	2008/04/05 01:20:41	taxi
2008/04/05 03:24:50	2008/04/05 03:35:56	bus
2008/04/05 09:08:02	2008/04/05 09:14:15	taxi
2008/04/06 13:44:29	2008/04/06 14:00:21	taxi
2008/04/07 01:23:07	2008/04/07 01:28:50	bus
2008/04/08 00:48:29	2008/04/08 13:00:51	bike
2008/04/09 01:31:52	2008/04/09 01:43:48	bike
2008/04/09 10:27:27	2008/04/09 10:39:01	taxi
2008/04/09 13:57:22	2008/04/09 14:04:44	taxi
2008/04/10 01:15:50	2008/04/10 01:23:36	bus
2008/04/10 12:20:16	2008/04/10 12:28:15	bus
2008/04/11 02:00:43	2008/04/11 02:09:13	taxi
2008/04/11 10:42:40	2008/04/11 11:29:52	taxi
2008/04/12 08:45:28	2008/04/12 09:22:55	taxi
2008/04/12 14:42:26	2008/04/12 14:47:30	taxi
2008/04/13 02:20:18	2008/04/13 02:31:50	taxi
2008/04/13 14:41:06	2008/04/13 14:57:00	taxi
2008/04/14 02:06:11	2008/04/14 02:12:00	bus
2008/04/14 13:04:04	2008/04/14 13:07:25	bike
2008/04/15 01:19:59	2008/04/15 01:31:27	bike
2008/04/15 14:22:52	2008/04/15 14:35:27	bike
2008/04/16 01:02:48	2008/04/16 11:47:36	bike
2008/04/16 12:01:51	2008/04/16 12:23:38	taxi
2008/04/17 00:50:05	2008/04/17 01:46:48	taxi
2008/04/17 11:41:32	2008/04/17 11:46:43	bus
2008/04/17 23:45:07	2008/04/18 14:34:36	bike
2008/04/19 02:02:04	2008/04/19 02:13:45	bike
2008/04/19 05:00:34	2008/04/19 05:31:14	taxi
2008/04/21 01:34:41	2008/04/21 02:20:53	taxi
2008/04/21 13:29:06	2008/04/21 13:42:00	bike
2008/04/22 01:00:48	2008/04/22 01:08:18	bus
2008/04/22 06:16:38	2008/04/22 06:29:10	car
2008/04/22 08:15:59	2008/04/22 08:32:34	taxi
2008/04/22 14:18:30	2008/04/22 14:23:43	taxi
2008/04/23 01:42:16	2008/04/23 02:05:42	taxi
2008/04/23 06:11:01	2008/04/23 06:25:11	taxi
2008/04/23 13:26:08	2008/04/23 13:33:44	taxi
2008/04/24 01:38:10	2008/04/24 01:45:17	bus
2008/04/24 06:26:22	2008/04/24 06:38:32	taxi
2008/04/24 07:34:41	2008/04/24 08:26:58	bus
2008/04/24 12:56:52	2008/04/24 13:06:34	subway
2008/04/24 14:19:52	2008/04/24 14:26:29	taxi
2008/04/25 00:16:51	2008/04/25 00:46:11	bus
2008/04/25 04:55:58	2008/04/25 05:09:43	car
2008/04/25 12:22:04	2008/04/25 12:27:03	bus
2008/04/25 12:42:56	2008/04/25 13:12:10	taxi
2008/04/26 03:45:01	2008/04/26 12:58:03	taxi
2008/04/26 04:49:58	2008/04/26 05:19:17	taxi
2008/04/26 06:40:58	2008/04/26 06:58:10	bus
2008/04/27 14:37:06	2008/04/27 14:51:37	taxi
2008/04/28 00:04:35	2008/04/28 00:15:47	bike
2008/04/28 01:15:35	2008/04/28 01:21:37	taxi
2008/04/28 13:46:20	2008/04/28 13:52:50	taxi
2008/04/29 00:39:06	2008/04/29 00:48:07	bus
2008/04/29 04:50:16	2008/04/29 04:56:54	taxi
2008/04/29 09:21:51	2008/04/29 09:32:29	taxi
2008/04/29 09:50:27	2008/04/29 10:50:24	bus
2008/04/29 13:25:25	2008/04/29 14:17:22	bus
2008/04/29 14:24:34	2008/04/29 14:31:05	taxi
2008/04/30 01:06:37	2008/04/30 01:14:57	bus
2008/04/30 12:26:59	2008/04/30 12:34:17	car
2008/05/01 01:38:14	2008/05/01 01:41:22	taxi
2008/05/01 02:40:29	2008/05/01 02:45:24	bus
2008/05/01 03:26:16	2008/05/01 04:01:52	taxi
2008/05/01 04:31:38	2008/05/01 11:09:13	train
2008/05/01 11:12:31	2008/05/01 11:22:14	taxi
2008/05/02 03:19:30	2008/05/02 03:21:45	taxi
2008/05/02 07:44:03	2008/05/02 07:47:54	taxi
2008/05/02 12:08:10	2008/05/02 12:13:16	taxi
2008/05/02 13:28:03	2008/05/02 13:34:09	taxi
2008/05/04 00:45:33	2008/05/04 00:53:33	taxi
2008/05/04 01:41:40	2008/05/04 08:12:02	train
2008/05/04 08:18:58	2008/05/04 08:41:36	taxi
2008/05/04 13:13:14	2008/05/04 13:19:48	taxi
2008/05/05 01:18:42	2008/05/05 01:50:18	taxi
2008/05/05 04:19:24	2008/05/05 06:09:14	airplane
2008/05/05 07:00:56	2008/05/05 08:02:10	car
2008/05/07 07:19:42	2008/05/07 08:17:55	car
2008/05/07 10:07:09	2008/05/07 12:21:13	airplane
2008/05/07 12:45:25	2008/05/07 13:21:21	taxi
2008/05/08 00:37:51	2008/05/08 00:52:51	bus
2008/05/09 00:29:29	2008/05/09 00:42:39	bike
2008/05/09 14:20:31	2008/05/09 14:26:11	taxi
2008/05/09 14:41:53	2008/05/09 14:57:15	taxi
2008/05/10 07:19:24	2008/05/10 07:32:16	taxi
2008/05/10 09:00:39	2008/05/10 09:06:03	taxi
2008/05/10 11:08:21	2008/05/10 11:33:37	car
2008/05/10 14:29:31	2008/05/10 14:41:48	taxi
2008/05/11 14:02:50	2008/05/11 14:19:28	taxi
2008/05/12 01:31:38	2008/05/12 01:39:34	bus
2008/05/12 14:39:34	2008/05/12 14:53:27	bike
2008/05/13 00:37:23	2008/05/13 14:53:00	bike
2008/05/14 01:19:06	2008/05/14 15:21:32	bike
2008/05/15 01:08:30	2008/05/15 01:22:04	bike
2008/05/15 14:09:00	2008/05/15 14:29:58	taxi
2008/05/16 00:58:08	2008/05/16 01:42:58	taxi
2008/05/16 05:26:29	2008/05/16 06:03:43	taxi
2008/05/16 09:39:59	2008/05/16 10:14:41	taxi
2008/05/16 13:10:41	2008/05/16 13:23:17	bike
2008/05/16 13:30:45	2008/05/16 14:08:31	taxi
2008/05/17 08:51:46	2008/05/17 09:17:56	taxi
2008/05/17 10:55:39	2008/05/17 11:06:30	taxi
2008/05/17 14:03:46	2008/05/17 14:27:22	taxi
2008/05/18 14:39:34	2008/05/18 14:54:44	taxi
2008/05/19 01:28:30	2008/05/19 01:40:40	bike
2008/05/19 14:32:38	2008/05/19 14:47:07	bike
2008/05/20 00:13:37	2008/05/20 00:26:18	bike
2008/05/20 14:52:30	2008/05/20 15:05:54	bike
2008/05/21 00:54:11	2008/05/21 14:57:00	bike
2008/05/22 00:26:09	2008/05/22 00:38:12	bike
2008/05/23 01:14:08	2008/05/23 01:26:11	bike
2008/05/23 01:17:53	2008/05/23 09:40:23	bus
2008/05/23 14:56:16	2008/05/23 15:04:27	bus
2008/05/23 15:04:35	2008/05/23 15:09:19	taxi
2008/05/24 02:25:47	2008/05/24 03:01:03	taxi
2008/05/24 06:52:32	2008/05/24 06:58:25	bus
2008/05/24 07:28:58	2008/05/24 08:02:31	taxi
2008/05/26 00:47:30	2008/05/26 01:34:48	taxi
2008/05/26 14:25:47	2008/05/26 14:38:26	bike
2008/05/27 01:20:50	2008/05/27 01:33:01	bike
2008/05/27 15:09:14	2008/05/27 15:20:26	bike
2008/05/28 01:12:06	2008/05/28 15:19:35	bike
2008/05/29 00:40:03	2008/05/29 12:52:53	bike
2008/05/30 00:38:31	2008/05/30 00:46:21	bus
2008/05/30 06:51:45	2008/05/30 07:41:18	car
2008/05/30 12:07:52	2008/05/30 12:48:37	car
2008/05/30 14:46:45	2008/05/30 15:08:06	taxi
2008/06/01 05:48:14	2008/06/01 06:03:12	taxi
2008/06/01 08:29:10	2008/06/01 08:58:23	bus
2008/06/01 14:28:39	2008/06/01 14:43:28	taxi
2008/06/02 00:51:34	2008/06/02 14:38:20	bike
2008/06/03 00:44:29	2008/06/03 00:51:57	bus
2008/06/03 14:28:46	2008/06/03 14:34:06	taxi
2008/06/04 01:00:05	2008/06/04 14:36:24	bike
2008/06/04 01:31:16	2008/06/04 14:22:42	bike
2008/06/05 01:01:48	2008/06/05 01:14:31	bike
2008/06/06 01:01:48	2008/06/06 15:45:39	bike
2008/06/07 00:36:32	2008/06/07 00:48:55	bike
2008/06/07 09:31:29	2008/06/07 09:41:19	subway
2008/06/07 13:09:00	2008/06/07 13:36:14	taxi
2008/06/08 08:49:16	2008/06/08 09:19:10	taxi
2008/06/08 12:11:10	2008/06/08 12:24:00	car
2008/06/08 13:15:12	2008/06/08 13:29:10	taxi
2008/06/09 14:28:48	2008/06/09 14:44:16	taxi
2008/06/10 01:03:27	2008/06/10 01:11:09	bus
2008/06/10 14:51:01	2008/06/10 15:03:52	bike
2008/06/11 00:00:32	2008/06/11 15:19:40	bike
2008/06/12 00:34:57	2008/06/12 13:43:25	bike
2008/06/13 00:26:35	2008/06/13 00:39:23	bike
2008/06/13 13:39:07	2008/06/13 13:41:17	subway
2008/06/14 01:58:09	2008/06/14 02:17:27	taxi
2008/06/14 05:17:12	2008/06/14 05:31:05	bus
2008/06/14 11:57:33	2008/06/14 12:22:34	taxi
2008/06/15 03:46:40	2008/06/15 04:03:41	taxi
2008/06/15 07:41:48	2008/06/15 07:58:32	taxi
2008/06/16 15:23:42	2008/06/16 15:35:43	bike
2008/06/17 00:31:26	2008/06/17 14:39:49	bike
2008/06/17 23:57:34	2008/06/18 00:08:52	bike
2008/06/19 13:51:10	2008/06/19 13:55:57	taxi
2008/06/19 14:29:32	2008/06/19 14:53:07	taxi
2008/06/20 00:00:00	2008/06/20 01:00:15	bus
2008/06/20 10:42:40	2008/06/20 11:48:50	bus
2008/06/22 01:31:37	2008/06/22 01:54:30	taxi
2008/06/22 12:25:41	2008/06/22 12:38:17	taxi
2008/06/22 13:11:15	2008/06/22 13:29:35	bus
2008/06/23 14:38:53	2008/06/23 14:51:28	bike
2008/06/24 14:57:05	2008/06/24 15:09:23	bike
2008/06/25 00:42:36	2008/06/25 15:09:13	bike
2008/06/26 01:03:06	2008/06/26 01:14:57	bike
2008/06/26 14:05:05	2008/06/26 14:27:37	taxi
2008/06/27 00:46:25	2008/06/27 01:06:12	bus
2008/06/28 02:13:55	2008/06/28 02:27:15	taxi
2008/06/28 04:47:22	2008/06/28 04:50:40	bus
2008/06/28 12:31:26	2008/06/28 12:37:28	bus
2008/06/28 13:57:54	2008/06/28 14:15:39	taxi
2008/06/29 13:59:21	2008/06/29 14:15:32	taxi
2008/06/30 07:24:35	2008/06/30 07:54:10	taxi
2008/06/30 12:03:00	2008/06/30 12:22:30	taxi
2008/06/30 14:02:16	2008/06/30 14:16:27	bike
2008/07/01 01:00:23	2008/07/01 14:45:09	bike
2008/07/02 01:31:23	2008/07/02 14:34:13	bike
2008/07/03 01:47:19	2008/07/03 15:05:52	bike
2008/07/04 02:18:41	2008/07/04 02:30:26	bike
2008/07/04 14:54:34	2008/07/04 14:58:58	taxi
2008/07/05 15:11:23	2008/07/05 15:31:05	taxi
2008/07/06 13:31:49	2008/07/06 13:48:08	taxi
2008/07/07 01:53:17	2008/07/07 01:59:29	bus
2008/07/07 14:40:04	2008/07/07 14:53:38	bike
2008/07/08 01:39:58	2008/07/08 13:54:16	bike
2008/07/09 01:09:13	2008/07/09 01:21:41	bike
2008/07/09 14:57:53	2008/07/09 15:09:42	bike
2008/07/10 01:31:52	2008/07/10 14:12:01	bike
2008/07/11 01:51:10	2008/07/11 02:02:49	bike
2008/07/11 15:06:33	2008/07/11 15:12:45	taxi
2008/07/12 02:57:51	2008/07/12 03:14:08	taxi
2008/07/12 08:06:21	2008/07/12 08:13:26	bus
2008/07/12 12:51:22	2008/07/12 13:17:26	taxi
2008/07/13 02:34:50	2008/07/13 08:29:25	taxi
2008/07/13 13:02:03	2008/07/13 13:08:57	taxi
2008/07/14 02:01:53	2008/07/14 02:10:18	bus
2008/07/14 13:31:33	2008/07/14 13:45:37	bike
2008/07/15 00:39:04	2008/07/15 00:51:28	bike
2008/07/15 04:11:44	2008/07/15 04:19:25	taxi
2008/07/15 05:56:21	2008/07/15 06:02:25	bus
2008/07/15 14:41:16	2008/07/15 14:54:27	bike
2008/07/16 00:36:57	2008/07/16 13:06:23	bike
2008/07/17 00:26:09	2008/07/17 12:48:06	bike
2008/07/18 00:55:08	2008/07/18 01:08:02	bike
2008/07/19 00:25:07	2008/07/19 00:29:12	taxi
2008/07/19 00:33:16	2008/07/19 01:41:31	car
2008/07/19 01:49:42	2008/07/19 09:55:47	car
2008/07/19 14:46:50	2008/07/19 14:53:08	taxi
2008/07/20 04:48:01	2008/07/20 04:53:21	bus
2008/07/20 08:27:16	2008/07/20 08:33:05	bus
2008/07/21 01:25:42	2008/07/21 15:24:28	bike
2008/07/22 01:31:11	2008/07/22 01:43:40	bike
2008/07/23 01:38:10	2008/07/23 01:44:08	bus
2008/07/24 01:26:38	2008/07/24 01:37:49	bike
2008/07/24 13:22:07	2008/07/24 13:26:29	bus
2008/07/26 00:34:31	2008/07/26 00:39:54	bus
2008/07/26 10:32:17	2008/07/26 10:52:16	taxi
2008/07/27 06:39:07	2008/07/27 07:01:55	taxi
2008/07/27 14:25:32	2008/07/27 14:29:40	bus
2008/07/28 01:30:41	2008/07/28 15:15:25	bike
2008/07/29 01:52:30	2008/07/29 02:04:09	bike
2008/07/29 13:47:08	2008/07/29 14:02:38	bike
2008/07/30 01:56:15	2008/07/30 14:57:43	bike
2008/07/31 01:50:10	2008/07/31 14:15:48	bike
2008/08/01 00:42:27	2008/08/01 00:50:53	bus
2008/08/01 14:30:33	2008/08/01 14:51:00	taxi
2008/08/03 02:35:29	2008/08/03 03:00:41	taxi
2008/08/03 13:42:45	2008/08/03 13:52:44	bus
2008/08/04 01:18:44	2008/08/04 14:24:50	bike
2008/08/05 01:13:56	2008/08/05 14:50:25	bike
2008/08/06 02:00:02	2008/08/06 02:06:53	bus
2008/08/06 14:10:38	2008/08/06 14:22:05	bus
2008/08/07 01:15:48	2008/08/07 01:29:05	bike
2008/08/07 10:39:59	2008/08/07 10:51:20	bus
2008/08/07 13:26:23	2008/08/07 13:40:23	bus
2008/08/08 01:51:01	2008/08/08 02:11:04	bus
2008/08/08 09:04:04	2008/08/08 09:24:03	taxi
2008/08/11 11:52:09	2008/08/11 12:08:18	bike
2008/08/11 23:43:12	2008/08/12 13:30:32	bike
2008/08/13 00:34:19	2008/08/13 00:42:51	bus
2008/08/13 13:40:36	2008/08/13 13:45:10	bus
2008/08/14 01:37:52	2008/08/14 01:45:51	bus
2008/08/14 13:35:27	2008/08/14 13:39:47	bus
2008/08/15 00:52:13	2008/08/15 01:00:30	bus
2008/08/15 13:04:36	2008/08/15 13:26:51	taxi
2008/08/17 03:05:14	2008/08/17 03:39:40	bus
2008/08/17 07:24:22	2008/08/17 07:39:20	taxi
2008/08/17 14:30:59	2008/08/17 14:45:31	taxi
2008/08/18 01:27:33	2008/08/18 01:34:11	bus
2008/08/18 13:25:55	2008/08/18 13:31:14	bus
2008/08/19 00:34:32	2008/08/19 00:42:27	bus
2008/08/19 13:13:41	2008/08/19 13:23:17	bus
2008/08/20 00:51:26	2008/08/20 00:57:54	bus
2008/08/20 12:20:51	2008/08/20 12:26:15	bus
2008/08/21 00:40:04	2008/08/21 00:50:42	bus
2008/08/21 13:58:52	2008/08/21 14:04:15	bus
2008/08/22 01:34:35	2008/08/22 01:40:27	bus
2008/08/22 14:33:55	2008/08/22 14:39:59	bus
2008/08/22 14:41:01	2008/08/22 14:57:45	taxi
2008/08/23 03:58:19	2008/08/23 04:02:56	bus
2008/08/23 04:36:01	2008/08/23 04:45:24	subway
2008/08/23 04:53:30	2008/08/23 04:57:18	car
2008/08/23 05:49:25	2008/08/23 06:28:03	car
2008/08/23 06:39:42	2008/08/23 06:47:28	bus
2008/08/23 10:15:15	2008/08/23 10:22:29	bus
2008/08/23 10:27:57	2008/08/23 11:10:58	car
2008/08/23 11:32:18	2008/08/23 11:34:08	car
2008/08/23 13:12:01	2008/08/23 13:16:41	car
2008/08/24 04:07:34	2008/08/24 04:15:46	bus
2008/08/24 06:20:31	2008/08/24 06:23:07	bus
2008/08/24 14:32:29	2008/08/24 14:49:02	taxi
2008/08/24 23:33:09	2008/08/24 23:46:14	bus
2008/08/25 00:18:36	2008/08/25 10:29:34	car
2008/08/25 14:14:40	2008/08/25 14:23:00	taxi
2008/08/26 00:55:33	2008/08/26 00:59:19	taxi
2008/08/26 12:38:29	2008/08/26 12:43:07	bus
2008/08/27 01:47:55	2008/08/27 01:53:41	bus
2008/08/27 11:17:01	2008/08/27 11:22:51	bus
2008/08/28 01:21:51	2008/08/28 01:28:27	bus
2008/08/28 15:00:34	2008/08/28 15:04:26	taxi
2008/08/29 02:58:10	2008/08/29 03:03:56	bus
2008/08/30 02:26:30	2008/08/30 02:33:53	bus
2008/08/30 10:20:40	2008/08/30 10:43:57	taxi
2008/08/31 02:31:47	2008/08/31 02:52:20	taxi
2008/08/31 13:51:31	2008/08/31 13:55:41	taxi
2008/09/01 00:52:53	2008/09/01 00:59:34	bus
2008/09/01 14:54:42	2008/09/01 14:58:48	taxi
2008/09/02 01:15:19	2008/09/02 01:21:29	bus
2008/09/02 14:09:12	2008/09/02 14:13:04	taxi
2008/09/03 01:42:43	2008/09/03 01:49:41	bus
2008/09/03 13:50:08	2008/09/03 13:56:07	bus
2008/09/04 01:25:49	2008/09/04 01:32:49	bus
2008/09/04 13:23:13	2008/09/04 13:29:19	bus
2008/09/05 00:54:37	2008/09/05 01:01:09	bus
2008/09/05 14:47:42	2008/09/05 14:51:59	taxi
2008/09/06 02:16:58	2008/09/06 02:24:21	taxi
2008/09/06 09:44:29	2008/09/06 10:06:56	taxi
2008/09/07 02:03:31	2008/09/07 02:29:20	taxi
2008/09/07 11:02:48	2008/09/07 11:12:55	taxi
2008/09/07 13:13:20	2008/09/07 13:20:56	taxi
2008/09/09 00:23:23	2008/09/09 00:30:05	bus
2008/09/09 01:15:07	2008/09/09 01:28:07	bike
2008/09/09 14:18:02	2008/09/09 14:22:29	bus
2008/09/09 14:35:10	2008/09/09 14:39:52	taxi
2008/09/10 00:46:26	2008/09/10 00:54:14	bus
2008/09/10 14:24:57	2008/09/10 14:38:56	bike
2008/09/11 00:50:24	2008/09/11 14:46:12	bike
2008/09/12 00:56:24	2008/09/12 01:13:14	bike
2008/09/12 14:01:34	2008/09/12 14:15:23	bike
2008/09/13 01:00:42	2008/09/13 01:11:49	bike
2008/09/13 10:28:32	2008/09/13 10:42:25	taxi
2008/09/13 13:15:38	2008/09/13 13:37:35	bus
2008/09/14 01:14:13	2008/09/14 01:18:05	taxi
2008/09/14 15:10:16	2008/09/14 15:27:45	taxi
2008/09/15 03:08:53	2008/09/15 03:12:51	bus
2008/09/15 13:47:59	2008/09/15 14:04:30	taxi
2008/09/16 01:38:45	2008/09/16 01:44:49	bus
2008/09/16 13:45:24	2008/09/16 13:59:41	bike
2008/09/17 00:51:52	2008/09/17 00:57:57	bike
2008/09/17 01:07:35	2008/09/17 01:11:42	bike
2008/09/17 14:09:31	2008/09/17 14:22:34	bike
2008/09/18 01:00:12	2008/09/18 01:11:39	bike
2008/09/18 04:06:44	2008/09/18 09:07:36	taxi
2008/09/19 03:57:45	2008/09/19 04:04:14	taxi
2008/09/19 14:15:17	2008/09/19 14:29:26	bike
2008/09/20 02:19:03	2008/09/20 02:23:27	taxi
2008/09/20 02:19:45	2008/09/20 02:23:27	taxi
2008/09/20 09:39:08	2008/09/20 10:01:23	taxi
2008/09/21 00:53:10	2008/09/21 01:14:41	taxi
2008/09/21 06:40:46	2008/09/21 07:37:49	taxi
2008/09/25 02:11:51	2008/09/25 02:55:50	car
2008/09/25 09:22:58	2008/09/25 09:56:44	car
2008/09/25 12:39:01	2008/09/25 13:02:04	car
2008/09/26 05:08:39	2008/09/26 12:59:12	taxi
2008/09/27 01:25:16	2008/09/27 01:29:58	bus
2008/09/27 14:04:44	2008/09/27 14:10:41	taxi
2008/09/28 01:15:27	2008/09/28 01:27:06	bike
2008/09/28 13:43:46	2008/09/28 14:07:48	taxi
2008/09/29 03:29:15	2008/09/29 03:44:46	taxi
2008/09/29 04:57:14	2008/09/29 05:33:38	bus
2008/09/29 14:16:01	2008/09/29 14:35:21	taxi
2008/09/30 05:29:04	2008/09/30 06:00:51	bus
2008/09/30 10:53:48	2008/09/30 11:07:28	taxi
2008/10/01 02:45:33	2008/10/01 03:12:21	taxi
2008/10/01 12:35:55	2008/10/01 12:55:24	taxi
